code_uic,Code postal,Segmentation DRG,Total Voyageurs,Total Voyageurs + Non Voyageurs,Année
87316398,60250,C,2001,2001,2019
87316398,60250,C,2963,2963,2020
87316398,60250,C,4682,4682,2021
87316398,60250,C,5848,5848,2022
87316398,60250,C,5133,5133,2023
87316059,80113,C,4917,4917,2015
87316059,80113,C,4628,4628,2016
87316059,80113,C,4278,4278,2017
87316059,80113,C,3945,3945,2018
87316059,80113,C,5151,5151,2019
87316059,80113,C,4490,4490,2020
87316059,80113,C,6721,6721,2021
87316059,80113,C,8233,8233,2022
87316059,80113,C,12358,12358,2023
87286062,59260,C,4392,4392,2015
87286062,59260,C,3459,3459,2016
87286062,59260,C,2678,2678,2017
87286062,59260,C,3003,3003,2018
87286062,59260,C,3251,3251,2019
87286062,59260,C,1452,1452,2020
87286062,59260,C,941,941,2021
87286062,59260,C,1231,1231,2022
87286062,59260,C,400,400,2023
87215145,57830,,564,564,2015
87215145,57830,,308,308,2016
87215145,57830,,165,165,2017
87215145,57830,,281,281,2018
87215145,57830,,339,339,2019
87215145,57830,,84,84,2020
87215145,57830,,148,148,2021
87215145,57830,,379,379,2022
87215145,57830,,512,512,2023
87677005,64700,B,399124,458763,2015
87677005,64700,B,340084,390902,2016
87677005,64700,B,360887,414813,2017
87677005,64700,B,322527,370721,2018
87677005,64700,B,373730,429575,2019
87677005,64700,B,194632,223715,2020
87677005,64700,B,268956,309145,2021
87677005,64700,B,423897,487238,2022
87677005,64700,B,490981,564347,2023
87476259,56700,C,106043,106043,2015
87476259,56700,C,104904,104904,2016
87476259,56700,C,108628,108628,2017
87476259,56700,C,99670,99670,2018
87476259,56700,C,120366,120366,2019
87476259,56700,C,81304,81304,2020
87476259,56700,C,107506,107506,2021
87476259,56700,C,153087,153087,2022
87476259,56700,C,173915,173915,2023
87193672,67260,C,56514,56514,2015
87193672,67260,C,57424,57424,2016
87193672,67260,C,56582,56582,2017
87193672,67260,C,49621,49621,2018
87193672,67260,C,48572,48572,2019
87193672,67260,C,57339,57339,2020
87193672,67260,C,45283,45283,2021
87193672,67260,C,40427,40427,2022
87193672,67260,C,42463,42463,2023
87381889,95220,B,3221262,3221262,2015
87381889,95220,B,3342904,3342904,2016
87381889,95220,B,3380147,3380147,2017
87381889,95220,B,3353417,3353417,2018
87381889,95220,B,3341643,3341643,2019
87381889,95220,B,1702962,1702962,2020
87381889,95220,B,2982632,2982632,2021
87381889,95220,B,3356330,3356330,2022
87381889,95220,B,3364563,3364563,2023
87313692,60112,C,5587,5587,2015
87313692,60112,C,6313,6313,2016
87313692,60112,C,7492,7492,2017
87313692,60112,C,5298,5298,2018
87313692,60112,C,2949,2949,2019
87313692,60112,C,2344,2344,2020
87313692,60112,C,4076,4076,2021
87313692,60112,C,6915,6915,2022
87313692,60112,C,10027,10027,2023
87313585,60370,C,98430,98430,2015
87313585,60370,C,97090,97090,2016
87313585,60370,C,96687,96687,2017
87313585,60370,C,99944,99944,2018
87313585,60370,C,104436,104436,2019
87313585,60370,C,85438,85438,2020
87313585,60370,C,91304,91304,2021
87313585,60370,C,120555,120555,2022
87313585,60370,C,132485,132485,2023
87193383,57580,C,12662,12662,2015
87193383,57580,C,11525,11525,2016
87193383,57580,C,10210,10210,2017
87193383,57580,C,8589,8589,2018
87193383,57580,C,8999,8999,2019
87193383,57580,C,5431,5431,2020
87193383,57580,C,6950,6950,2021
87193383,57580,C,8312,8312,2022
87193383,57580,C,9243,9243,2023
87212340,67850,B,158057,197572,2015
87212340,67850,B,152118,190148,2016
87212340,67850,B,155461,194327,2017
87212340,67850,B,154932,193665,2018
87212340,67850,B,171268,214085,2019
87212340,67850,B,117805,147257,2020
87212340,67850,B,138060,172575,2021
87212340,67850,B,178606,223258,2022
87212340,67850,B,187138,233923,2023
87182329,68420,C,47744,47744,2015
87182329,68420,C,53434,53434,2016
87182329,68420,C,56497,56497,2017
87182329,68420,C,51605,51605,2018
87182329,68420,C,51225,51225,2019
87182329,68420,C,46806,46806,2020
87182329,68420,C,54133,54133,2021
87182329,68420,C,58589,58589,2022
87182329,68420,C,75686,75686,2023
87317107,62196,C,28132,28132,2015
87317107,62196,C,26452,26452,2016
87317107,62196,C,27056,27056,2017
87317107,62196,C,25969,25969,2018
87317107,62196,C,30185,30185,2019
87317107,62196,C,23801,23801,2020
87317107,62196,C,25868,25868,2021
87317107,62196,C,28112,28112,2022
87317107,62196,C,24774,24774,2023
87317222,62140,C,62376,62376,2015
87317222,62140,C,54288,54288,2016
87317222,62140,C,36154,36154,2017
87317222,62140,C,6792,6792,2018
87317222,62140,C,6425,6425,2019
87317222,62140,C,4175,4175,2020
87317222,62140,C,24016,24016,2021
87317222,62140,C,45253,45253,2022
87317222,62140,C,57469,57469,2023
87191163,57330,B,524189,655236,2015
87191163,57330,B,551410,689263,2016
87191163,57330,B,532946,666183,2017
87191163,57330,B,459855,574818,2018
87191163,57330,B,472838,591047,2019
87191163,57330,B,308253,385316,2020
87191163,57330,B,366519,458149,2021
87191163,57330,B,497593,621992,2022
87191163,57330,B,512538,640672,2023
87295063,2500,C,130709,161369,2015
87295063,2500,C,114927,141885,2016
87295063,2500,C,114781,141705,2017
87295063,2500,C,102033,125967,2018
87295063,2500,C,103873,128238,2019
87295063,2500,C,70357,86861,2020
87295063,2500,C,104867,129465,2021
87295063,2500,C,148043,182770,2022
87295063,2500,C,157237,194120,2023
87324335,2500,C,58573,58573,2015
87324335,2500,C,57945,57945,2016
87324335,2500,C,51563,51563,2017
87324335,2500,C,38649,38649,2018
87324335,2500,C,28484,28484,2019
87324335,2500,C,32721,32721,2020
87324335,2500,C,32712,32712,2021
87324335,2500,C,36572,36572,2022
87324335,2500,C,42788,42788,2023
87212167,67270,B,210098,262622,2015
87212167,67270,B,208774,260968,2016
87212167,67270,B,218011,272514,2017
87212167,67270,B,206165,257706,2018
87212167,67270,B,231331,289164,2019
87212167,67270,B,180350,225438,2020
87212167,67270,B,204202,255252,2021
87212167,67270,B,250777,313472,2022
87212167,67270,B,257703,322129,2023
87213413,67250,C,20874,20874,2015
87213413,67250,C,21663,21663,2016
87213413,67250,C,18232,18232,2017
87213413,67250,C,18341,18341,2018
87213413,67250,C,20638,20638,2019
87213413,67250,C,15442,15442,2020
87213413,67250,C,17942,17942,2021
87213413,67250,C,24275,24275,2022
87213413,67250,C,21391,21391,2023
87338517,67800,C,74593,74593,2015
87338517,67800,C,70820,70820,2016
87338517,67800,C,72582,72582,2017
87338517,67800,C,75157,75157,2018
87338517,67800,C,75183,75183,2019
87338517,67800,C,55669,55669,2020
87338517,67800,C,54922,54922,2021
87338517,67800,C,60439,60439,2022
87338517,67800,C,67165,67165,2023
87213686,67720,B,197043,246304,2015
87213686,67720,B,197849,247311,2016
87213686,67720,B,198378,247972,2017
87213686,67720,B,198952,248690,2018
87213686,67720,B,209979,262474,2019
87213686,67720,B,159685,199606,2020
87213686,67720,B,189029,236286,2021
87213686,67720,B,220519,275649,2022
87213686,67720,B,244095,305119,2023
87213447,67250,C,6123,6123,2015
87213447,67250,C,5683,5683,2016
87213447,67250,C,6809,6809,2017
87213447,67250,C,7030,7030,2018
87213447,67250,C,11441,11441,2019
87213447,67250,C,8548,8548,2020
87213447,67250,C,10899,10899,2021
87213447,67250,C,13869,13869,2022
87213447,67250,C,14864,14864,2023
87191353,57920,,1212,1212,2015
87191353,57920,,629,629,2016
87191353,57920,,507,507,2017
87191353,57920,,907,907,2018
87191353,57920,,829,829,2019
87191353,57920,,440,440,2020
87191353,57920,,289,289,2021
87191353,57920,,483,483,2022
87191353,57920,,200,200,2023
87193276,57470,C,4927,4927,2015
87193276,57470,C,5873,5873,2016
87193276,57470,C,9175,9175,2017
87193276,57470,C,7687,7687,2018
87193276,57470,C,10604,10604,2019
87193276,57470,C,6757,6757,2020
87193276,57470,C,8963,8963,2021
87193276,57470,C,12961,12961,2022
87193276,57470,C,15670,15670,2023
87191692,54310,C,28983,28983,2015
87191692,54310,C,32861,32861,2016
87191692,54310,C,31140,31140,2017
87191692,54310,C,25483,25483,2018
87191692,54310,C,30182,30182,2019
87191692,54310,C,16708,16708,2020
87191692,54310,C,22922,22922,2021
87191692,54310,C,29272,29272,2022
87191692,54310,C,36090,36090,2023
87393462,78550,B,1026284,1026284,2015
87393462,78550,B,996756,996756,2016
87393462,78550,B,959657,959657,2017
87393462,78550,B,878035,878035,2018
87393462,78550,B,809939,809939,2019
87393462,78550,B,366492,366492,2020
87393462,78550,B,577175,577175,2021
87393462,78550,B,607515,607515,2022
87393462,78550,B,1057190,1057190,2023
87141473,54180,C,5255,5255,2015
87141473,54180,C,4059,4059,2016
87141473,54180,C,5519,5519,2017
87141473,54180,C,6689,6689,2018
87141473,54180,C,7963,7963,2019
87141473,54180,C,6841,6841,2020
87141473,54180,C,9155,9155,2021
87141473,54180,C,11588,11588,2022
87141473,54180,C,13353,13353,2023
87386409,78800,B,13827319,13827319,2015
87386409,78800,B,14383250,14383250,2016
87386409,78800,B,14909464,14909464,2017
87386409,78800,B,15190406,15190406,2018
87386409,78800,B,15533521,15533521,2019
87386409,78800,B,7442169,7442169,2020
87386409,78800,B,12067402,12067402,2021
87386409,78800,B,15852935,15852935,2022
87386409,78800,B,16550470,16550470,2023
87444406,14510,C,14511,14511,2015
87444406,14510,C,14006,14006,2016
87444406,14510,C,14587,14587,2017
87444406,14510,C,12321,12321,2018
87444406,14510,C,15283,15283,2019
87444406,14510,C,8614,8614,2020
87444406,14510,C,11758,11758,2021
87444406,14510,C,14635,14635,2022
87444406,14510,C,15045,15045,2023
87193540,57990,C,37398,37398,2015
87193540,57990,C,35070,35070,2016
87193540,57990,C,34555,34555,2017
87193540,57990,C,34386,34386,2018
87193540,57990,C,38274,38274,2019
87193540,57990,C,36599,36599,2020
87193540,57990,C,25896,25896,2021
87193540,57990,C,17112,17112,2022
87193540,57990,C,13909,13909,2023
87213454,67250,C,6380,6380,2015
87213454,67250,C,5130,5130,2016
87213454,67250,C,2165,2165,2017
87213454,67250,C,3248,3248,2018
87213454,67250,C,3353,3353,2019
87213454,67250,C,2822,2822,2020
87213454,67250,C,3802,3802,2021
87213454,67250,C,3632,3632,2022
87213454,67250,C,903,903,2023
87641217,3380,C,120,120,2015
87641217,3380,C,150,150,2016
87641217,3380,C,112,112,2017
87641217,3380,C,24,24,2018
87641217,3380,C,26,26,2019
87641217,3380,C,6,6,2020
87641217,3380,C,15,15,2021
87641217,3380,C,34,34,2022
87641217,3380,C,506,506,2023
87144220,88500,C,1537,1537,2015
87144220,88500,C,1496,1496,2016
87144220,88500,C,695,695,2017
87144220,88500,C,928,928,2018
87144220,88500,C,1058,1058,2019
87144220,88500,C,761,761,2020
87144220,88500,C,354,354,2021
87144220,88500,C,0,0,2022
87144220,88500,C,0,0,2023
87755629,83400,B,231025,248414,2015
87755629,83400,B,397577,427502,2016
87755629,83400,B,500037,537675,2017
87755629,83400,B,454827,489062,2018
87755629,83400,B,495096,532361,2019
87755629,83400,B,340343,365960,2020
87755629,83400,B,532708,572805,2021
87755629,83400,B,650137,699072,2022
87755629,83400,B,677310,728290,2023
87345157,62110,B,496665,570879,2015
87345157,62110,B,489436,562571,2016
87345157,62110,B,525421,603932,2017
87345157,62110,B,516610,593805,2018
87345157,62110,B,550540,632805,2019
87345157,62110,B,340543,391428,2020
87345157,62110,B,382345,439477,2021
87345157,62110,B,495756,569834,2022
87345157,62110,B,527729,606585,2023
87184507,70400,B,151785,189731,2015
87184507,70400,B,138444,173055,2016
87184507,70400,B,142341,177926,2017
87184507,70400,B,124752,155940,2018
87184507,70400,B,148273,185342,2019
87184507,70400,B,123938,154923,2020
87184507,70400,B,134020,167525,2021
87184507,70400,B,183846,229808,2022
87184507,70400,B,173873,217341,2023
87682435,77850,C,57934,57934,2015
87682435,77850,C,58087,58087,2016
87682435,77850,C,58225,58225,2017
87682435,77850,C,57252,57252,2018
87682435,77850,C,56569,56569,2019
87682435,77850,C,26867,26867,2020
87682435,77850,C,65517,65517,2021
87682435,77850,C,46723,46723,2022
87682435,77850,C,86745,86745,2023
87144089,88150,C,11153,11153,2015
87144089,88150,C,11250,11250,2016
87144089,88150,C,8477,8477,2017
87144089,88150,C,9033,9033,2018
87144089,88150,C,14274,14274,2019
87144089,88150,C,12451,12451,2020
87144089,88150,C,15286,15286,2021
87144089,88150,C,18840,18840,2022
87144089,88150,C,18946,18946,2023
87215103,54450,C,21727,21727,2015
87215103,54450,C,22803,22803,2016
87215103,54450,C,21906,21906,2017
87215103,54450,C,21470,21470,2018
87215103,54450,C,21350,21350,2019
87215103,54450,C,14494,14494,2020
87215103,54450,C,14717,14717,2021
87215103,54450,C,18434,18434,2022
87215103,54450,C,26601,26601,2023
87393561,91430,B,475777,475777,2015
87393561,91430,B,475809,475809,2016
87393561,91430,B,474176,474176,2017
87393561,91430,B,462240,462240,2018
87393561,91430,B,454785,454785,2019
87393561,91430,B,175992,175992,2020
87393561,91430,B,231674,231674,2021
87393561,91430,B,375513,375513,2022
87393561,91430,B,399376,399376,2023
87784561,66130,C,2307,2307,2015
87784561,66130,C,2156,2156,2016
87784561,66130,C,2075,2075,2017
87784561,66130,C,677,677,2018
87784561,66130,C,1152,1152,2019
87784561,66130,C,3518,3518,2020
87784561,66130,C,5449,5449,2021
87784561,66130,C,9957,9957,2022
87784561,66130,C,14890,14890,2023
87182204,68720,C,52073,52073,2015
87182204,68720,C,52591,52591,2016
87182204,68720,C,61441,61441,2017
87182204,68720,C,72961,72961,2018
87182204,68720,C,78865,78865,2019
87182204,68720,C,49498,49498,2020
87182204,68720,C,56796,56796,2021
87182204,68720,C,68267,68267,2022
87182204,68720,C,74110,74110,2023
87394437,28120,B,146785,183481,2015
87394437,28120,B,143108,178885,2016
87394437,28120,B,148320,185400,2017
87394437,28120,B,153755,192194,2018
87394437,28120,B,166364,207955,2019
87394437,28120,B,152054,190068,2020
87394437,28120,B,215178,268972,2021
87394437,28120,B,301838,377298,2022
87394437,28120,B,228807,286009,2023
87696450,58160,C,39324,39324,2015
87696450,58160,C,34098,34098,2016
87696450,58160,C,41014,41014,2017
87696450,58160,C,38022,38022,2018
87696450,58160,C,44593,44593,2019
87696450,58160,C,23676,23676,2020
87696450,58160,C,34289,34289,2021
87696450,58160,C,58517,58517,2022
87696450,58160,C,50846,50846,2023
87303875,68040,C,31209,31209,2015
87303875,68040,C,29867,29867,2016
87303875,68040,C,26196,26196,2017
87303875,68040,C,20227,20227,2018
87303875,68040,C,19495,19495,2019
87303875,68040,C,18930,18930,2020
87303875,68040,C,11943,11943,2021
87303875,68040,C,7020,7020,2022
87303875,68040,C,9424,9424,2023
87575134,86220,C,3017,3017,2015
87575134,86220,C,4683,4683,2016
87575134,86220,C,4789,4789,2017
87575134,86220,C,5013,5013,2018
87575134,86220,C,6006,6006,2019
87575134,86220,C,4722,4722,2020
87575134,86220,C,4682,4682,2021
87575134,86220,C,5761,5761,2022
87575134,86220,C,10058,10058,2023
87484360,49123,C,69883,69883,2015
87484360,49123,C,66843,66843,2016
87484360,49123,C,62191,62191,2017
87484360,49123,C,56089,56089,2018
87484360,49123,C,60098,60098,2019
87484360,49123,C,37354,37354,2020
87484360,49123,C,55226,55226,2021
87484360,49123,C,78515,78515,2022
87484360,49123,C,96386,96386,2023
87213785,67340,B,223294,279117,2015
87213785,67340,B,223643,279553,2016
87213785,67340,B,229656,287070,2017
87213785,67340,B,223733,279666,2018
87213785,67340,B,206320,257900,2019
87213785,67340,B,158851,198564,2020
87213785,67340,B,196339,245424,2021
87213785,67340,B,248572,310715,2022
87213785,67340,B,260436,325546,2023
87393033,75007,B,12310511,12310511,2015
87393033,75007,B,12138735,12138735,2016
87393033,75007,B,11941725,11941725,2017
87393033,75007,B,11541909,11541909,2018
87393033,75007,B,11104701,11104701,2019
87393033,75007,B,4118025,4118025,2020
87393033,75007,B,4931817,4931817,2021
87393033,75007,B,9172483,9172483,2022
87393033,75007,B,9761032,9761032,2023
87722249,69540,C,0,0,2015
87722249,69540,C,0,0,2016
87722249,69540,C,0,0,2017
87722249,69540,C,2,2,2018
87722249,69540,C,16431,16431,2019
87722249,69540,C,24067,24067,2020
87722249,69540,C,26690,26690,2021
87722249,69540,C,41898,41898,2022
87722249,69540,C,47037,47037,2023
87713859,21120,C,173034,173034,2015
87713859,21120,C,166581,166581,2016
87713859,21120,C,174961,174961,2017
87713859,21120,C,154136,154136,2018
87713859,21120,C,137104,137104,2019
87713859,21120,C,68254,68254,2020
87713859,21120,C,69060,69060,2021
87713859,21120,C,154522,154522,2022
87713859,21120,C,163850,163850,2023
87342279,62330,B,196134,245167,2015
87342279,62330,B,176030,220037,2016
87342279,62330,B,180402,225503,2017
87342279,62330,B,166535,208169,2018
87342279,62330,B,175520,219400,2019
87342279,62330,B,104530,130662,2020
87342279,62330,B,118656,148320,2021
87342279,62330,B,150580,188225,2022
87342279,62330,B,164956,206195,2023
87116616,77440,C,100521,100521,2015
87116616,77440,C,102504,102504,2016
87116616,77440,C,103988,103988,2017
87116616,77440,C,103680,103680,2018
87116616,77440,C,103553,103553,2019
87116616,77440,C,53243,53243,2020
87116616,77440,C,98675,98675,2021
87116616,77440,C,85504,85504,2022
87116616,77440,C,97916,97916,2023
87734202,63500,B,455912,518082,2015
87734202,63500,B,437837,497542,2016
87734202,63500,B,468302,532162,2017
87734202,63500,B,424410,482284,2018
87734202,63500,B,504733,573560,2019
87734202,63500,B,361776,411109,2020
87734202,63500,B,414593,471128,2021
87734202,63500,B,501158,569497,2022
87734202,63500,B,552083,627368,2023
87381574,78440,B,201878,201878,2015
87381574,78440,B,204045,204045,2016
87381574,78440,B,208585,208585,2017
87381574,78440,B,208966,208966,2018
87381574,78440,B,211354,211354,2019
87381574,78440,B,139822,139822,2020
87381574,78440,B,308847,308847,2021
87381574,78440,B,322803,322803,2022
87381574,78440,B,308645,308645,2023
87597062,36100,B,169757,212196,2015
87597062,36100,B,169093,211367,2016
87597062,36100,B,175512,219390,2017
87597062,36100,B,163340,204175,2018
87597062,36100,B,180515,225644,2019
87597062,36100,B,120150,150188,2020
87597062,36100,B,143177,178972,2021
